"PP04B_COD";"PP04B_label";"caes_seccion_cod";"caes_seccion_label";"caes_division_cod";"caes_division_label";"caes_eph_cod";"caes_eph_label";"caes_version"
"01";"AGRICULTURA, GANADERÍA, CAZA Y ACTIVIDADES DE APOYO";"A";"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA";"01";"AGRICULTURA, GANADERÍA, CAZA Y ACTIVIDADES DE APOYO";"1";"Actividades primarias";"1.0"
"0101";"Cultivos agrícolas";"A";"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA";"01";"AGRICULTURA, GANADERÍA, CAZA Y ACTIVIDADES DE APOYO";"1";"Actividades primarias";"1.0"
"0102";"Cría de animales";"A";"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA";"01";"AGRICULTURA, GANADERÍA, CAZA Y ACTIVIDADES DE APOYO";"1";"Actividades primarias";"1.0"
"0103";"Cultivo de productos agrícolas en combinación con la cría de animales";"A";"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA";"01";"AGRICULTURA, GANADERÍA, CAZA Y ACTIVIDADES DE APOYO";"1";"Actividades primarias";"1.0"
"0104";"Servicios agrícolas y pecuarios, excepto los veterinarios";"A";"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA";"01";"AGRICULTURA, GANADERÍA, CAZA Y ACTIVIDADES DE APOYO";"1";"Actividades primarias";"1.0"
"0105";"Caza y servicios de apoyo";"A";"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA";"01";"AGRICULTURA, GANADERÍA, CAZA Y ACTIVIDADES DE APOYO";"1";"Actividades primarias";"1.0"
"02";"SILVICULTURA, EXTRACCIÓN DE MADERA Y ACTIVIDADES DE APOYO";"A";"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA";"02";"SILVICULTURA, EXTRACCIÓN DE MADERA Y ACTIVIDADES DE APOYO";"1";"Actividades primarias";"1.0"
"0200";"Silvicultura, extracción de madera y actividades de apoyo";"A";"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA";"02";"SILVICULTURA, EXTRACCIÓN DE MADERA Y ACTIVIDADES DE APOYO";"1";"Actividades primarias";"1.0"
"03";"PESCA, ACUICULTURA Y ACTIVIDADES DE APOYO";"A";"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA";"03";"PESCA, ACUICULTURA Y ACTIVIDADES DE APOYO";"1";"Actividades primarias";"1.0"
"0300";"Pesca, acuicultura y actividades de apoyo";"A";"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA";"03";"PESCA, ACUICULTURA Y ACTIVIDADES DE APOYO";"1";"Actividades primarias";"1.0"
"05";"EXTRACCIÓN DE CARBÓN Y LIGNITO";"B";"EXPLOTACIÓN DE MINAS Y CANTERAS";"05";"EXTRACCIÓN DE CARBÓN Y LIGNITO";"1";"Actividades primarias";"1.0"
"0500";"Extracción de carbón y lignito";"B";"EXPLOTACIÓN DE MINAS Y CANTERAS";"05";"EXTRACCIÓN DE CARBÓN Y LIGNITO";"1";"Actividades primarias";"1.0"
"06";"EXTRACCIÓN DE PETRÓLEO CRUDO Y GAS NATURAL";"B";"EXPLOTACIÓN DE MINAS Y CANTERAS";"06";"EXTRACCIÓN DE PETRÓLEO CRUDO Y GAS NATURAL";"1";"Actividades primarias";"1.0"
"0600";"Extracción de petróleo crudo y gas natural";"B";"EXPLOTACIÓN DE MINAS Y CANTERAS";"06";"EXTRACCIÓN DE PETRÓLEO CRUDO Y GAS NATURAL";"1";"Actividades primarias";"1.0"
"07";"EXTRACCIÓN DE MINERALES METALÍFEROS";"B";"EXPLOTACIÓN DE MINAS Y CANTERAS";"07";"EXTRACCIÓN DE MINERALES METALÍFEROS";"1";"Actividades primarias";"1.0"
"0700";"Extracción de minerales metalíferos";"B";"EXPLOTACIÓN DE MINAS Y CANTERAS";"07";"EXTRACCIÓN DE MINERALES METALÍFEROS";"1";"Actividades primarias";"1.0"
"08";"EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS";"B";"EXPLOTACIÓN DE MINAS Y CANTERAS";"08";"EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS";"1";"Actividades primarias";"1.0"
"0800";"Explotación de otras minas y canteras";"B";"EXPLOTACIÓN DE MINAS Y CANTERAS";"08";"EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS";"1";"Actividades primarias";"1.0"
"09";"ACTIVIDADES DE APOYO A LA EXPLOTACIÓN DE MINAS Y CANTERAS";"B";"EXPLOTACIÓN DE MINAS Y CANTERAS";"09";"ACTIVIDADES DE APOYO A LA EXPLOTACIÓN DE MINAS Y CANTERAS";"1";"Actividades primarias";"1.0"
"0900";"Actividades de apoyo a la explotación de minas y canteras";"B";"EXPLOTACIÓN DE MINAS Y CANTERAS";"09";"ACTIVIDADES DE APOYO A LA EXPLOTACIÓN DE MINAS Y CANTERAS";"1";"Actividades primarias";"1.0"
"10";"ELABORACIÓN DE PRODUCTOS ALIMENTICIOS";"C";"INDUSTRIA MANUFACTURERA";"10";"ELABORACIÓN DE PRODUCTOS ALIMENTICIOS";"2";"Industria manufacturera";"1.0"
"1001";"Producción y procesamiento de carne y pescado";"C";"INDUSTRIA MANUFACTURERA";"10";"ELABORACIÓN DE PRODUCTOS ALIMENTICIOS";"2";"Industria manufacturera";"1.0"
"1002";"Preparación de frutas, hortalizas y legumbres; aceites y grasas";"C";"INDUSTRIA MANUFACTURERA";"10";"ELABORACIÓN DE PRODUCTOS ALIMENTICIOS";"2";"Industria manufacturera";"1.0"
"1003";"Elaboración de productos lácteos";"C";"INDUSTRIA MANUFACTURERA";"10";"ELABORACIÓN DE PRODUCTOS ALIMENTICIOS";"2";"Industria manufacturera";"1.0"
"1009";"Elaboración de productos alimenticios n.c.p.";"C";"INDUSTRIA MANUFACTURERA";"10";"ELABORACIÓN DE PRODUCTOS ALIMENTICIOS";"2";"Industria manufacturera";"1.0"
"11";"ELABORACIÓN DE BEBIDAS";"C";"INDUSTRIA MANUFACTURERA";"11";"ELABORACIÓN DE BEBIDAS";"2";"Industria manufacturera";"1.0"
"1100";"Elaboración de bebidas";"C";"INDUSTRIA MANUFACTURERA";"11";"ELABORACIÓN DE BEBIDAS";"2";"Industria manufacturera";"1.0"
"12";"ELABORACIÓN DE PRODUCTOS DE TABACO";"C";"INDUSTRIA MANUFACTURERA";"12";"ELABORACIÓN DE PRODUCTOS DE TABACO";"2";"Industria manufacturera";"1.0"
"1200";"Elaboración de productos de tabaco";"C";"INDUSTRIA MANUFACTURERA";"12";"ELABORACIÓN DE PRODUCTOS DE TABACO";"2";"Industria manufacturera";"1.0"
"13";"FABRICACIÓN DE PRODUCTOS TEXTILES, EXCEPTO PRENDAS DE VESTIR";"C";"INDUSTRIA MANUFACTURERA";"13";"FABRICACIÓN DE PRODUCTOS TEXTILES, EXCEPTO PRENDAS DE VESTIR";"2";"Industria manufacturera";"1.0"
"1300";"Fabricación de productos textiles, excepto prendas de vestir";"C";"INDUSTRIA MANUFACTURERA";"13";"FABRICACIÓN DE PRODUCTOS TEXTILES, EXCEPTO PRENDAS DE VESTIR";"2";"Industria manufacturera";"1.0"
"14";"CONFECCIÓN DE PRENDAS DE VESTIR, TERMINACIÓN Y TEÑIDO DE PIELES";"C";"INDUSTRIA MANUFACTURERA";"14";"CONFECCIÓN DE PRENDAS DE VESTIR, TERMINACIÓN Y TEÑIDO DE PIELES";"2";"Industria manufacturera";"1.0"
"1400";"Confección de prendas de vestir, terminación y teñido de pieles";"C";"INDUSTRIA MANUFACTURERA";"14";"CONFECCIÓN DE PRENDAS DE VESTIR, TERMINACIÓN Y TEÑIDO DE PIELES";"2";"Industria manufacturera";"1.0"
"15";"FABRICACION DE CUERO Y PRODUCTOS CONEXOS";"C";"INDUSTRIA MANUFACTURERA";"15";"FABRICACION DE CUERO Y PRODUCTOS CONEXOS";"2";"Industria manufacturera";"1.0"
"1501";"Curtido y terminación de cueros; fabricación de maletas, bolsos de mano y artículos de talabartería y guarnicionería; teñido de pieles";"C";"INDUSTRIA MANUFACTURERA";"15";"FABRICACION DE CUERO Y PRODUCTOS CONEXOS";"2";"Industria manufacturera";"1.0"
"1502";"Fabricación de calzado y sus partes";"C";"INDUSTRIA MANUFACTURERA";"15";"FABRICACION DE CUERO Y PRODUCTOS CONEXOS";"2";"Industria manufacturera";"1.0"
"16";"PRODUCCIÓN DE MADERA Y FABRICACIÓN DE PRODUCTOS DE MADERA Y CORCHO, EXCEPTO MUEBLES; FABRICACIÓN DE ARTÍCULOS DE PAJA Y DE MATERIALES TRENZABLES";"C";"INDUSTRIA MANUFACTURERA";"16";"PRODUCCIÓN DE MADERA Y FABRICACIÓN DE PRODUCTOS DE MADERA Y CORCHO, EXCEPTO MUEBLES; FABRICACIÓN DE ARTÍCULOS DE PAJA Y DE MATERIALES TRENZABLES";"2";"Industria manufacturera";"1.0"
"1600";"Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables";"C";"INDUSTRIA MANUFACTURERA";"16";"PRODUCCIÓN DE MADERA Y FABRICACIÓN DE PRODUCTOS DE MADERA Y CORCHO, EXCEPTO MUEBLES; FABRICACIÓN DE ARTÍCULOS DE PAJA Y DE MATERIALES TRENZABLES";"2";"Industria manufacturera";"1.0"
"17";"FABRICACIÓN DE PAPEL Y PRODUCTOS DE PAPEL";"C";"INDUSTRIA MANUFACTURERA";"17";"FABRICACIÓN DE PAPEL Y PRODUCTOS DE PAPEL";"2";"Industria manufacturera";"1.0"
"1700";"Fabricación de papel y productos de papel";"C";"INDUSTRIA MANUFACTURERA";"17";"FABRICACIÓN DE PAPEL Y PRODUCTOS DE PAPEL";"2";"Industria manufacturera";"1.0"
"18";"ACTIVIDADES DE IMPRESIÓN Y SERVICIOS DE APOYO; REPRODUCCIÓN DE GRABACIONES";"C";"INDUSTRIA MANUFACTURERA";"18";"ACTIVIDADES DE IMPRESIÓN Y SERVICIOS DE APOYO; REPRODUCCIÓN DE GRABACIONES";"2";"Industria manufacturera";"1.0"
"1800";"Actividades de impresión y servicios de apoyo; reproducción de grabaciones";"C";"INDUSTRIA MANUFACTURERA";"18";"ACTIVIDADES DE IMPRESIÓN Y SERVICIOS DE APOYO; REPRODUCCIÓN DE GRABACIONES";"2";"Industria manufacturera";"1.0"
"19";"FABRICACIÓN DE COQUE Y DE PRODUCTOS DE LA REFINACIÓN DEL PETRÓLEO";"C";"INDUSTRIA MANUFACTURERA";"19";"FABRICACIÓN DE COQUE Y DE PRODUCTOS DE LA REFINACIÓN DEL PETRÓLEO";"2";"Industria manufacturera";"1.0"
"1901";"Fabricación de productos de hornos de coque";"C";"INDUSTRIA MANUFACTURERA";"19";"FABRICACIÓN DE COQUE Y DE PRODUCTOS DE LA REFINACIÓN DEL PETRÓLEO";"2";"Industria manufacturera";"1.0"
"1902";"Fabricación de productos de la refinación del petróleo";"C";"INDUSTRIA MANUFACTURERA";"19";"FABRICACIÓN DE COQUE Y DE PRODUCTOS DE LA REFINACIÓN DEL PETRÓLEO";"2";"Industria manufacturera";"1.0"
"20";"FABRICACIÓN DE SUSTANCIAS Y PRODUCTOS QUÍMICOS";"C";"INDUSTRIA MANUFACTURERA";"20";"FABRICACIÓN DE SUSTANCIAS Y PRODUCTOS QUÍMICOS";"2";"Industria manufacturera";"1.0"
"2001";"Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas";"C";"INDUSTRIA MANUFACTURERA";"20";"FABRICACIÓN DE SUSTANCIAS Y PRODUCTOS QUÍMICOS";"2";"Industria manufacturera";"1.0"
"2002";"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador";"C";"INDUSTRIA MANUFACTURERA";"20";"FABRICACIÓN DE SUSTANCIAS Y PRODUCTOS QUÍMICOS";"2";"Industria manufacturera";"1.0"
"2009";"Fabricación de otros productos químicos n.c.p.";"C";"INDUSTRIA MANUFACTURERA";"20";"FABRICACIÓN DE SUSTANCIAS Y PRODUCTOS QUÍMICOS";"2";"Industria manufacturera";"1.0"
"21";"FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS, SUSTANCIAS QUÍMICAS MEDICINALES Y PRODUCTOS BOTÁNICOS";"C";"INDUSTRIA MANUFACTURERA";"21";"FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS, SUSTANCIAS QUÍMICAS MEDICINALES Y PRODUCTOS BOTÁNICOS";"2";"Industria manufacturera";"1.0"
"2100";"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos";"C";"INDUSTRIA MANUFACTURERA";"21";"FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS, SUSTANCIAS QUÍMICAS MEDICINALES Y PRODUCTOS BOTÁNICOS";"2";"Industria manufacturera";"1.0"
"22";"FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICO";"C";"INDUSTRIA MANUFACTURERA";"22";"FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICO";"2";"Industria manufacturera";"1.0"
"2201";"Fabricación de productos de caucho";"C";"INDUSTRIA MANUFACTURERA";"22";"FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICO";"2";"Industria manufacturera";"1.0"
"2202";"Fabricación de productos de plástico";"C";"INDUSTRIA MANUFACTURERA";"22";"FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICO";"2";"Industria manufacturera";"1.0"
"23";"FABRICACIÓN DE PRODUCTOS DE MINERALES NO METÁLICOS";"C";"INDUSTRIA MANUFACTURERA";"23";"FABRICACIÓN DE PRODUCTOS DE MINERALES NO METÁLICOS";"2";"Industria manufacturera";"1.0"
"2301";"Fabricación de vidrio y productos de vidrio";"C";"INDUSTRIA MANUFACTURERA";"23";"FABRICACIÓN DE PRODUCTOS DE MINERALES NO METÁLICOS";"2";"Industria manufacturera";"1.0"
"2309";"Fabricación de productos minerales no metálicos n.c.p.";"C";"INDUSTRIA MANUFACTURERA";"23";"FABRICACIÓN DE PRODUCTOS DE MINERALES NO METÁLICOS";"2";"Industria manufacturera";"1.0"
"24";"FABRICACIÓN DE METALES";"C";"INDUSTRIA MANUFACTURERA";"24";"FABRICACIÓN DE METALES";"2";"Industria manufacturera";"1.0"
"2400";"Fabricación de metales";"C";"INDUSTRIA MANUFACTURERA";"24";"FABRICACIÓN DE METALES";"2";"Industria manufacturera";"1.0"
"25";"FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL Y SERVICIOS DE TRABAJOS DE METALES, EXCEPTO MÁQUINAS Y EQUIPOS";"C";"INDUSTRIA MANUFACTURERA";"25";"FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL Y SERVICIOS DE TRABAJOS DE METALES, EXCEPTO MÁQUINAS Y EQUIPOS";"2";"Industria manufacturera";"1.0"
"2500";"Fabricación de productos elaborados de metal y servicios de trabajos de metales, excepto máquinas y equipos";"C";"INDUSTRIA MANUFACTURERA";"25";"FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL Y SERVICIOS DE TRABAJOS DE METALES, EXCEPTO MÁQUINAS Y EQUIPOS";"2";"Industria manufacturera";"1.0"
"26";"FABRICACIÓN DE EQUIPOS INFORMÁTICOS, ELECTRÓNICOS Y ÓPTICOS";"C";"INDUSTRIA MANUFACTURERA";"26";"FABRICACIÓN DE EQUIPOS INFORMÁTICOS, ELECTRÓNICOS Y ÓPTICOS";"2";"Industria manufacturera";"1.0"
"2601";"Fabricación de componentes electrónicos";"C";"INDUSTRIA MANUFACTURERA";"26";"FABRICACIÓN DE EQUIPOS INFORMÁTICOS, ELECTRÓNICOS Y ÓPTICOS";"2";"Industria manufacturera";"1.0"
"2602";"Fabricación de equipos informáticos y periféricos";"C";"INDUSTRIA MANUFACTURERA";"26";"FABRICACIÓN DE EQUIPOS INFORMÁTICOS, ELECTRÓNICOS Y ÓPTICOS";"2";"Industria manufacturera";"1.0"
"2603";"Fabricación de equipos y aparatos de radio, televisión y comunicaciones";"C";"INDUSTRIA MANUFACTURERA";"26";"FABRICACIÓN DE EQUIPOS INFORMÁTICOS, ELECTRÓNICOS Y ÓPTICOS";"2";"Industria manufacturera";"1.0"
"2604";"Fabricación de equipos electromédicos, ópticos y de precisión; fabricación de relojes; soportes magnéticos y ópticos";"C";"INDUSTRIA MANUFACTURERA";"26";"FABRICACIÓN DE EQUIPOS INFORMÁTICOS, ELECTRÓNICOS Y ÓPTICOS";"2";"Industria manufacturera";"1.0"
"27";"FABRICACIÓN DE MAQUINARIA Y EQUIPOS ELÉCTRICOS";"C";"INDUSTRIA MANUFACTURERA";"27";"FABRICACIÓN DE MAQUINARIA Y EQUIPOS ELÉCTRICOS";"2";"Industria manufacturera";"1.0"
"2701";"Fabricación de aparatos de uso doméstico, excepto equipos de audio y video";"C";"INDUSTRIA MANUFACTURERA";"27";"FABRICACIÓN DE MAQUINARIA Y EQUIPOS ELÉCTRICOS";"2";"Industria manufacturera";"1.0"
"2709";"Fabricación de otras maquinarias y equipos eléctricos n.c.p.";"C";"INDUSTRIA MANUFACTURERA";"27";"FABRICACIÓN DE MAQUINARIA Y EQUIPOS ELÉCTRICOS";"2";"Industria manufacturera";"1.0"
"28";"FABRICACIÓN DE MAQUINARIAS Y EQUIPOS N.C.P.";"C";"INDUSTRIA MANUFACTURERA";"28";"FABRICACIÓN DE MAQUINARIAS Y EQUIPOS N.C.P.";"2";"Industria manufacturera";"1.0"
"2800";"Fabricación de maquinarias y equipos n.c.p.";"C";"INDUSTRIA MANUFACTURERA";"28";"FABRICACIÓN DE MAQUINARIAS Y EQUIPOS N.C.P.";"2";"Industria manufacturera";"1.0"
"29";"FABRICACIÓN DE VEHÍCULOS AUTOMOTORES, REMOLQUES Y SEMIRREMOLQUES";"C";"INDUSTRIA MANUFACTURERA";"29";"FABRICACIÓN DE VEHÍCULOS AUTOMOTORES, REMOLQUES Y SEMIRREMOLQUES";"2";"Industria manufacturera";"1.0"
"2900";"Fabricación de vehículos automotores, remolques y semirremolques";"C";"INDUSTRIA MANUFACTURERA";"29";"FABRICACIÓN DE VEHÍCULOS AUTOMOTORES, REMOLQUES Y SEMIRREMOLQUES";"2";"Industria manufacturera";"1.0"
"30";"FABRICACIÓN DE OTROS EQUIPOS DE TRANSPORTE N.C.P.";"C";"INDUSTRIA MANUFACTURERA";"30";"FABRICACIÓN DE OTROS EQUIPOS DE TRANSPORTE N.C.P.";"2";"Industria manufacturera";"1.0"
"3001";"Construcción de buques y otras embarcaciones";"C";"INDUSTRIA MANUFACTURERA";"30";"FABRICACIÓN DE OTROS EQUIPOS DE TRANSPORTE N.C.P.";"2";"Industria manufacturera";"1.0"
"3002";"Fabricación de locomotoras y de material rodante para ferrocarriles y tranvías";"C";"INDUSTRIA MANUFACTURERA";"30";"FABRICACIÓN DE OTROS EQUIPOS DE TRANSPORTE N.C.P.";"2";"Industria manufacturera";"1.0"
"3003";"Fabricación de aeronaves";"C";"INDUSTRIA MANUFACTURERA";"30";"FABRICACIÓN DE OTROS EQUIPOS DE TRANSPORTE N.C.P.";"2";"Industria manufacturera";"1.0"
"3009";"Fabricación de otros equipos de transporte n.c.p.";"C";"INDUSTRIA MANUFACTURERA";"30";"FABRICACIÓN DE OTROS EQUIPOS DE TRANSPORTE N.C.P.";"2";"Industria manufacturera";"1.0"
"31";"FABRICACIÓN DE MUEBLES Y COLCHONES";"C";"INDUSTRIA MANUFACTURERA";"31";"FABRICACIÓN DE MUEBLES Y COLCHONES";"2";"Industria manufacturera";"1.0"
"3100";"Fabricación de muebles y colchones";"C";"INDUSTRIA MANUFACTURERA";"31";"FABRICACIÓN DE MUEBLES Y COLCHONES";"2";"Industria manufacturera";"1.0"
"32";"INDUSTRIAS MANUFACTURERAS N.C.P.";"C";"INDUSTRIA MANUFACTURERA";"32";"INDUSTRIAS MANUFACTURERAS N.C.P.";"2";"Industria manufacturera";"1.0"
"3200";"Industrias manufactureras n.c.p";"C";"INDUSTRIA MANUFACTURERA";"32";"INDUSTRIAS MANUFACTURERAS N.C.P.";"2";"Industria manufacturera";"1.0"
"33";"MANTENIMIENTO, REPARACIÓN E INSTALACIÓN DE MÁQUINAS Y EQUIPOS";"C";"INDUSTRIA MANUFACTURERA";"33";"MANTENIMIENTO, REPARACIÓN E INSTALACIÓN DE MÁQUINAS Y EQUIPOS";"2";"Industria manufacturera";"1.0"
"3300";"Mantenimiento, reparación e instalación de máquinas y equipos";"C";"INDUSTRIA MANUFACTURERA";"33";"MANTENIMIENTO, REPARACIÓN E INSTALACIÓN DE MÁQUINAS Y EQUIPOS";"2";"Industria manufacturera";"1.0"
"35";"ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO";"D";"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO";"35";"ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO";"14";"Actividades no bien especificadas";"1.0"
"3501";"Generación, transmisión y distribución de energía eléctrica";"D";"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO";"35";"ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO";"14";"Actividades no bien especificadas";"1.0"
"3502";"Fabricación de gas; distribución de combustibles gaseosos por tuberías; suministro de vapor y aire acondicionado";"D";"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO";"35";"ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO";"14";"Actividades no bien especificadas";"1.0"
"36";"CAPTACIÓN, TRATAMIENTO Y SUMINISTRO DE AGUA";"E";"SUMINISTRO DE AGUA; ALCANTARILLADO; GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO";"36";"CAPTACIÓN, TRATAMIENTO Y SUMINISTRO DE AGUA";"13";"Otras ramas";"1.0"
"3600";"Captación, tratamiento y suministro de agua";"E";"SUMINISTRO DE AGUA; ALCANTARILLADO; GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO";"36";"CAPTACIÓN, TRATAMIENTO Y SUMINISTRO DE AGUA";"13";"Otras ramas";"1.0"
"37";"ALCANTARILLADO";"E";"SUMINISTRO DE AGUA; ALCANTARILLADO; GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO";"37";"ALCANTARILLADO";"13";"Otras ramas";"1.0"
"3700";"Alcantarillado";"E";"SUMINISTRO DE AGUA; ALCANTARILLADO; GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO";"37";"ALCANTARILLADO";"13";"Otras ramas";"1.0"
"38";"RECOLECCIÓN, TRATAMIENTO Y ELIMINACIÓN DE DESECHOS; RECUPERACIÓN DE MATERIALES";"E";"SUMINISTRO DE AGUA; ALCANTARILLADO; GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO";"38";"RECOLECCIÓN, TRATAMIENTO Y ELIMINACIÓN DE DESECHOS; RECUPERACIÓN DE MATERIALES";"13";"Otras ramas";"1.0"
"3800";"Recolección, tratamiento y eliminación de desechos; recuperación de materiales";"E";"SUMINISTRO DE AGUA; ALCANTARILLADO; GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO";"38";"RECOLECCIÓN, TRATAMIENTO Y ELIMINACIÓN DE DESECHOS; RECUPERACIÓN DE MATERIALES";"13";"Otras ramas";"1.0"
"39";"ACTIVIDADES DE SANEAMIENTO Y OTROS SERVICIOS DE GESTIÓN DE DESECHOS";"E";"SUMINISTRO DE AGUA; ALCANTARILLADO; GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO";"39";"ACTIVIDADES DE SANEAMIENTO Y OTROS SERVICIOS DE GESTIÓN DE DESECHOS";"13";"Otras ramas";"1.0"
"3900";"Actividades de saneamiento y otros servicios de gestión de desechos";"E";"SUMINISTRO DE AGUA; ALCANTARILLADO; GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO";"39";"ACTIVIDADES DE SANEAMIENTO Y OTROS SERVICIOS DE GESTIÓN DE DESECHOS";"13";"Otras ramas";"1.0"
"40";"CONSTRUCCIÓN";"F";"CONSTRUCCIÓN";"40";"CONSTRUCCIÓN";"3";"Construccion";"1.0"
"4000";"Construcción";"F";"CONSTRUCCIÓN";"40";"CONSTRUCCIÓN";"3";"Construccion";"1.0"
"45";"COMERCIO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"45";"COMERCIO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"4";"Comercio";"1.0"
"4501";"Comercio de vehículos automotores, excepto motocicletas";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"45";"COMERCIO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"4";"Comercio";"1.0"
"4502";"Mantenimiento y reparación de vehículos automotores, excepto motocicletas";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"45";"COMERCIO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"4";"Comercio";"1.0"
"4503";"Comercio de partes, piezas y accesorios de vehículos automotores, excepto motocicletas";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"45";"COMERCIO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"4";"Comercio";"1.0"
"4504";"Comercio, mantenimiento y reparación de motocicletas y de sus piezas y accesorios";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"45";"COMERCIO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"4";"Comercio";"1.0"
"48";"COMERCIO, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"48";"COMERCIO, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"4";"Comercio";"1.0"
"4801";"Comercio de intermediación";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"48";"COMERCIO, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"4";"Comercio";"1.0"
"4802";"Comercio de materias primas agropecuarias";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"48";"COMERCIO, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"4";"Comercio";"1.0"
"4803";"Comercio de alimentos, bebidas y tabaco";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"48";"COMERCIO, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";"4";"Comercio";"1.0"
